uniq_id,product_name,product_category_tree,retail_price,discounted_price,product_rating,brand,discount,shipping,date
96543c1d32bf4c2e9824e3c94f755dc6,Harpa Women's Solid Party Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Harpa Shirts""]",1199,479,5,Regular,60.05,0,10/01/2021
1098f439fac628d392e61af4eb99a1aa,Harshita Earth Quick A5 Diary Ring Bound,"[""Pens & Stationery >> Diaries & Notebooks >> Diaries >> Harshita Diaries""]",699,199,5,Harshita,71.53,40,10/01/2021
40c90e8fb7fc30db047d37e4a08360cb,Hasbro Star Wars Clone Wars Exclusive Vehicle Action Figure Playset The Search For Luke Skywalker,"[""Toys & School Supplies >> Action Figures >> Hasbro Action Figures >> Hasbro Star Wars Clone Wars Exclusive Vehicle Ac...""]",10749,9136,3,Hasbro,15.01,0,10/01/2021
4f59286d035af58f26ae3f8cb58c1280,HashTag 6 Card Holder,"[""Bags, Wallets & Belts >> Wallets & Clutches >> Travel Document Holders & Card Holders >> Card Holders >> HashTag Card Holders >> HashTag 6 Card Holder (Set of 1, Black)""]",745,745,2,HashTag,0,0,10/01/2021
4e3f514f4a56a3268acd8027b749a78a,"Haute curry by Shoppers Stop Women's Solid, Woven Casual, Formal Shirt","[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Shirts >> Haute curry by Shoppers Stop Shirts""]",688,412,5,Regular,40.12,0,10/01/2021
7f3cb616bca53705dccff1e91c3654f9,Havells Crabtree - Murano 10 One Way Electrical Switch,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",240,240,3,Havells,0,40,10/01/2021
447a60a4ffffe50ab35276eb3df37263,Havells Crabtree - Murano 10 One Way Electrical Switch,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",170,170,3,Havells,0,40,25/01/2021
5142cc70d7e31a29b8ccb7f0d8ac1341,Havells Crabtree - Murano 32 One Way Electrical Switch,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",810,810,3,Havells,0,0,10/01/2021
e6c65e2597c324eee4e4a5c1e3fa2efa,Havells Havells - Oro 10 One Way Electrical Switch,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",510,495,3,Havells,2.94,0,10/01/2021
7c88739f05009f3ed8b06dab0cb204c2,Havells Havells - Oro 32 One Way Electrical Switch,"[""Home Improvement >> Electricals >> Switches & Accessories >> Switches & Dimmers""]",36,36,3,Havells,0,40,10/01/2021
746ca474768b3f4cadeec8129241cc17,Hawai Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",649,224,3,Hawai,65.49,40,10/01/2021
8ce2b117b195ec61ea8ebaf56d4b4e3c,Hawai Durable Multicolor Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",3249,1299,2,Hawai,60.02,0,10/01/2021
856125fd384303d0399e798318ff9af4,Hawai Grey Rings Forming Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",629,224,4,Hawai,64.39,40,10/01/2021
2f566f38803ce1454ec8089f2546b7b9,Hawai Ring Alert Fashion Jewellery Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",1249,449,5,Hawai,64.05,0,10/01/2021
ea5139cade8fd1b550637c39f52142bd,Hawai Rings Ensemble Fashion Jewellery Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",1249,449,5,Hawai,64.05,0,10/01/2021
cffc0a2d00510304d997770e43ff7110,Hawai Rings Fashion Jewellery (Golden) Alloy Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",1249,449,1,Hawai,64.05,0,10/01/2021
ea3dc11b461187a334d6edcc81706e2f,Hawkins Futura Hard Anodized Deep-Fry Pan 7.5 L 360 mm Kadhai 7.5 L,"[""Kitchen & Dining >> Cookware >> Pots & Pans >> Woks & Kadhais >> Hawkins Woks & Kadhais""]",2650,2350,2,Hawkins,11.32,0,10/01/2021
d8299bb5baf9393da8b49822731257b7,Hawkins Futura Hard Anodized Kadhai 2.5 L,"[""Kitchen & Dining >> Cookware >> Pots & Pans >> Woks & Kadhais >> Hawkins Woks & Kadhais""]",1235,1150,1,Hawkins,6.88,0,10/01/2021
d601f7a1d4dff0704b034d2ddda3f06a,Hawkins Stainless Steel 10 L Pressure Cooker,"[""Kitchen & Dining >> Pressure Cookers & Pans >> Hawkins Pressure Cookers & Pans""]",4925,4850,3,Hawkins,1.52,0,10/01/2021
739cd8fbee5ba81f5150e47370dc9ce3,Hddecor Continental With 1 Meter Flexible Tube And Wall Hook Set Faucet Set,"[""Home Improvement >> Hardware >> Bathroom & Kitchen Fixtures >> Faucet Sets >> Hddecor Continental With 1 Meter Flexible Tube A...""]",650,330,1,Hddecor,49.23,40,10/01/2021
94d4019000f88153ee3ec5a4919020db,Head Kik Premium Quality Solo2 S460 Wireless Bluetooth Headset Stereo Dynamic Wired & Wireless Bluetooth Headphones,"[""Mobiles & Accessories >> Mobile Accessories >> Headphones >> Head Kik Headphones >> Head Kik Premium Quality Solo2 S460 Wireless Blu...""]",9999,1198,3,Head Kik,88.02,0,10/01/2021
de511f66b957c5c43603b39aa6051eb5,HealthMax Women's Shapewear,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Shapewears >> HealthMax Shapewears >> HealthMax Women's Shapewear""]",1999,699,3,HealthMax,65.03,0,10/01/2021
b721597dab05a70aa3947cc420b99b1b,Heart 2 Heart Printed Babydoll,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Babydolls >> Heart 2 Heart Babydolls >> Heart 2 Heart Printed Babydoll""]",1080,1080,4,Heart 2 Heart,0,0,10/01/2021
53695673a1b2b40a4bcbc24e26cffd21,Hedoneesta Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",600,165,1,Hedoneesta,72.5,40,10/01/2021
8bbdb54e388081ad1c5744007eb64034,Hedoneesta Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",1250,150,1,Hedoneesta,88,40,25/01/2021
2c322cdda292d079238f3fe9600c1543,Hedoneesta Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",480,165,1,Hedoneesta,65.62,40,10/02/2021
9afab86a538e4fdb448cf3a1098b5e03,Hedoneesta Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",600,165,1,Hedoneesta,72.5,40,25/02/2021
295e4e2831909bc5a3c4c14709908f52,Hedoneesta Metal Necklace,"[""Jewellery >> Necklaces & Chains >> Necklaces""]",360,165,1,Hedoneesta,54.17,40,10/03/2021
77903c54af7d7a2568e3962349ee1202,"Heena Jewellery Alloy, Brass Jewel Set","[""Jewellery >> Jewellery Sets""]",3294,1317,2,Heena Jewellery,60.02,0,10/01/2021
ba8822bd4f357471c838f239be2a0d23,Heeran Art Ganesha Ashirwad Showpiece  -  8 cm,"[""Home Decor & Festive Needs >> Showpieces >> Fengshui >> Heeran Art Fengshui >> Heeran Art Ganesha Ashirwad Showpiece  -  8 cm (...""]",594,297,2,Heeran Art,50,40,10/01/2021
97ce0e5322fe78ca1013e4740d9a5853,Height Of Designs Plant Container Set,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]",1500,799,4,Height Of Designs,46.73,0,10/01/2021
f83fe3e06e1836034ec8eae685f31b3e,Height Of Designs Plant Container Set,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Containers & Sets >> Plant Container Sets""]",2700,1499,4,Height Of Designs,44.48,0,25/01/2021
792c39893dbdc870a69b973ea9dcc269,Hemali C Cup Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,550,4,Green,54.17,0,10/01/2021
4379dd680875ba92e582aed9fafb0087,Hemali C Cup Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,550,4,Blue,54.17,0,25/01/2021
27b345840474eea07716fb67b9b6dada,Hemali Fashion Women's Full Coverage Bra,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Bras >> Hemali Bras""]",1200,499,1,Grey,58.42,0,10/01/2021
